iter,loss,rmse
652,1.2212,0.7217
653,1.2210,0.7216
654,1.2209,0.7250
655,1.2208,0.7188
656,1.2206,0.7178
657,1.2205,0.7282
658,1.2204,0.7318
659,1.2202,0.7184
660,1.2201,0.7214
661,1.2199,0.7300
662,1.2198,0.7202
663,1.2197,0.7257
664,1.2196,0.7304
665,1.2194,0.7227
666,1.2193,0.7241
667,1.2192,0.7299
668,1.2190,0.7261
669,1.2189,0.7252
670,1.2188,0.7262
671,1.2186,0.7199
672,1.2185,0.7337
673,1.2184,0.7312
674,1.2183,0.7273
675,1.2181,0.7288
676,1.2180,0.7238
677,1.2179,0.7181
678,1.2178,0.7280
679,1.2176,0.7324
680,1.2175,0.7184
681,1.2174,0.7245
682,1.2173,0.7329
683,1.2171,0.7206
684,1.2170,0.7238
685,1.2169,0.7156
686,1.2168,0.7297
687,1.2166,0.7246
688,1.2165,0.7238
689,1.2164,0.7230
690,1.2163,0.7189
691,1.2161,0.7264
692,1.2160,0.7257
693,1.2159,0.7223
694,1.2158,0.7193
695,1.2157,0.7313
696,1.2155,0.7152
697,1.2154,0.7283
698,1.2153,0.7261
699,1.2152,0.7344
700,1.2151,0.7194
701,1.2150,0.7283
702,1.2148,0.7187
703,1.2147,0.7228
704,1.2146,0.7179
705,1.2145,0.7160
706,1.2143,0.7216
707,1.2142,0.7223
708,1.2141,0.7162
709,1.2140,0.7197
710,1.2139,0.7287
711,1.2137,0.7133
712,1.2136,0.7205
713,1.2135,0.7281
714,1.2134,0.7218
715,1.2133,0.7255
716,1.2131,0.7232
717,1.2130,0.7254
718,1.2129,0.7236
719,1.2128,0.7299
720,1.2127,0.7198
721,1.2126,0.7232
722,1.2125,0.7234
723,1.2124,0.7268
724,1.2122,0.7205
725,1.2121,0.7273
726,1.2120,0.7292
727,1.2119,0.7187
728,1.2118,0.7281
729,1.2117,0.7258
730,1.2116,0.7306
731,1.2115,0.7252
732,1.2114,0.7227
733,1.2113,0.7161
734,1.2111,0.7243
735,1.2110,0.7111
736,1.2109,0.7252
737,1.2108,0.7147
738,1.2107,0.7236
739,1.2106,0.7226
740,1.2105,0.7175
741,1.2104,0.7258
742,1.2102,0.7178
743,1.2101,0.7107
744,1.2100,0.7182
745,1.2099,0.7157
746,1.2098,0.7296
747,1.2097,0.7173
748,1.2096,0.7283
749,1.2095,0.7221
750,1.2094,0.7109
751,1.2093,0.7180
752,1.2092,0.7298
753,1.2091,0.7172
754,1.2089,0.7207
755,1.2088,0.7196
756,1.2087,0.7235
757,1.2086,0.7193
758,1.2085,0.7174
759,1.2084,0.7174
760,1.2083,0.7262
761,1.2082,0.7204
762,1.2081,0.7279
763,1.2080,0.7288
764,1.2079,0.7288
765,1.2078,0.7255
766,1.2077,0.7275
767,1.2076,0.7219
768,1.2075,0.7250
769,1.2074,0.7219
770,1.2073,0.7111
771,1.2072,0.7210
772,1.2071,0.7172
773,1.2070,0.7171
774,1.2069,0.7227
775,1.2068,0.7174
776,1.2067,0.7131
777,1.2066,0.7124
778,1.2065,0.7264
779,1.2064,0.7182
780,1.2063,0.7157
781,1.2062,0.7260
782,1.2061,0.7199
783,1.2060,0.7228
784,1.2059,0.7135
785,1.2058,0.7235
786,1.2057,0.7163
787,1.2056,0.7185
788,1.2055,0.7278
789,1.2054,0.7227
790,1.2053,0.7180
791,1.2052,0.7277
792,1.2051,0.7196
793,1.2050,0.7162
794,1.2049,0.7145
795,1.2048,0.7188
796,1.2047,0.7190
797,1.2046,0.7299
798,1.2045,0.7237
799,1.2044,0.7176
800,1.2043,0.7232
801,1.2042,0.7212
802,1.2041,0.7226
803,1.2040,0.7153
804,1.2039,0.7199
805,1.2038,0.7223
806,1.2038,0.7216
807,1.2037,0.7162
808,1.2036,0.7263
809,1.2035,0.7223
810,1.2034,0.7258
811,1.2033,0.7236
812,1.2032,0.7232
813,1.2031,0.7132
814,1.2030,0.7299
815,1.2029,0.7220
816,1.2028,0.7179
817,1.2027,0.7241
818,1.2026,0.7171
819,1.2025,0.7131
820,1.2025,0.7149
821,1.2024,0.7164
822,1.2023,0.7104
823,1.2022,0.7274
824,1.2021,0.7175
825,1.2020,0.7144
826,1.2019,0.7286
827,1.2018,0.7182
828,1.2017,0.7224
829,1.2016,0.7230
830,1.2016,0.7300
831,1.2015,0.7165
832,1.2014,0.7232
833,1.2013,0.7115
834,1.2012,0.7189
835,1.2011,0.7231
836,1.2010,0.7208
837,1.2009,0.7198
838,1.2008,0.7167
839,1.2007,0.7214
840,1.2007,0.7234
841,1.2006,0.7196
842,1.2005,0.7241
843,1.2004,0.7108
844,1.2003,0.7160
845,1.2002,0.7147
846,1.2001,0.7198
847,1.2001,0.7271
848,1.2000,0.7223
849,1.1999,0.7208
850,1.1998,0.7174
851,1.1997,0.7248
852,1.1996,0.7229
853,1.1995,0.7104
854,1.1995,0.7225
855,1.1994,0.7265
856,1.1993,0.7174
857,1.1992,0.7152
858,1.1991,0.7175
859,1.1990,0.7205
860,1.1990,0.7165
861,1.1989,0.7240
862,1.1988,0.7191
863,1.1987,0.7234
864,1.1986,0.7184
865,1.1985,0.7137
866,1.1984,0.7156
867,1.1984,0.7073
868,1.1983,0.7267
869,1.1982,0.7180
870,1.1981,0.7181
871,1.1980,0.7121
872,1.1979,0.7223
873,1.1979,0.7275
874,1.1978,0.7197
875,1.1977,0.7254
876,1.1976,0.7156
877,1.1975,0.7259
878,1.1975,0.7147
879,1.1974,0.7274
880,1.1973,0.7124
881,1.1972,0.7246
882,1.1971,0.7213
883,1.1971,0.7155
884,1.1970,0.7166
885,1.1969,0.7208
886,1.1968,0.7207
887,1.1967,0.7124
888,1.1967,0.7179
889,1.1966,0.7237
890,1.1965,0.7169
891,1.1964,0.7195
892,1.1963,0.7185
893,1.1963,0.7130
894,1.1962,0.7143
895,1.1961,0.7172
896,1.1960,0.7269
897,1.1959,0.7182
898,1.1959,0.7175
899,1.1958,0.7158
900,1.1957,0.7194
901,1.1956,0.7177
902,1.1956,0.7160
903,1.1955,0.7150
904,1.1954,0.7125
905,1.1953,0.7242
906,1.1953,0.7223
907,1.1952,0.7173
908,1.1951,0.7203
909,1.1950,0.7169
910,1.1949,0.7177
911,1.1949,0.7185
912,1.1948,0.7178
913,1.1947,0.7188
914,1.1946,0.7197
915,1.1946,0.7198
916,1.1945,0.7229
917,1.1944,0.7208
918,1.1944,0.7205
919,1.1943,0.7139
920,1.1942,0.7119
921,1.1941,0.7182
922,1.1940,0.7058
923,1.1940,0.7182
924,1.1939,0.7173
925,1.1938,0.7108
926,1.1937,0.7131
927,1.1937,0.7183
928,1.1936,0.7131
929,1.1935,0.7119
930,1.1934,0.7118
931,1.1933,0.7189
932,1.1933,0.7173
933,1.1932,0.7041
934,1.1931,0.7222
935,1.1930,0.7192
936,1.1930,0.7078
937,1.1929,0.7138
938,1.1928,0.7099
939,1.1927,0.7234
940,1.1927,0.7159
941,1.1926,0.7208
942,1.1925,0.7136
943,1.1925,0.7199
944,1.1924,0.7158
945,1.1923,0.7136
946,1.1922,0.7105
947,1.1922,0.7123
948,1.1921,0.7160
949,1.1920,0.7119
950,1.1919,0.7112
951,1.1919,0.7245
952,1.1918,0.7220
953,1.1917,0.7132
954,1.1917,0.7108
955,1.1916,0.7206
956,1.1915,0.7202
957,1.1914,0.7102
958,1.1914,0.7211
959,1.1913,0.7087
960,1.1912,0.7132
961,1.1912,0.7145
962,1.1911,0.7094
963,1.1910,0.7099
964,1.1909,0.7122
965,1.1909,0.7136
966,1.1908,0.7066
967,1.1907,0.7204
968,1.1907,0.7073
969,1.1906,0.7196
970,1.1905,0.7129
971,1.1904,0.7053
972,1.1904,0.7193
973,1.1903,0.7200
974,1.1902,0.7210
975,1.1902,0.7303
976,1.1901,0.7092
977,1.1900,0.7164
978,1.1900,0.7209
979,1.1899,0.7172
980,1.1898,0.7174
981,1.1898,0.7141
982,1.1897,0.7201
983,1.1896,0.7162
984,1.1896,0.7149
985,1.1895,0.7128
986,1.1894,0.7106
987,1.1894,0.7163
988,1.1893,0.7153
989,1.1892,0.7135
990,1.1892,0.7184
991,1.1891,0.7151
992,1.1890,0.7138
993,1.1890,0.7088
994,1.1889,0.7149
995,1.1888,0.7103
996,1.1888,0.7053
997,1.1887,0.7126
998,1.1886,0.7173
999,1.1886,0.7124
1000,1.1885,0.7220
1001,1.1884,0.7070
1002,1.1884,0.7111
1003,1.1883,0.7225
1004,1.1883,0.7143
1005,1.1882,0.7128
1006,1.1881,0.7205
1007,1.1881,0.7084
1008,1.1880,0.7203
1009,1.1879,0.7109
1010,1.1879,0.7102
1011,1.1878,0.7108
1012,1.1877,0.7125
1013,1.1877,0.7150
1014,1.1876,0.7203
1015,1.1875,0.7138
1016,1.1875,0.7183
1017,1.1874,0.7162
1018,1.1873,0.7189
1019,1.1873,0.7136
1020,1.1872,0.7193
1021,1.1872,0.7177
1022,1.1871,0.7109
1023,1.1870,0.7197
1024,1.1870,0.7217
1025,1.1869,0.7095
1026,1.1868,0.7098
1027,1.1868,0.7178
1028,1.1867,0.7075
1029,1.1867,0.7178
1030,1.1866,0.7151
1031,1.1865,0.7121
1032,1.1865,0.7072
1033,1.1864,0.7125
1034,1.1863,0.7314
1035,1.1863,0.7183
1036,1.1862,0.7162
1037,1.1862,0.7054
1038,1.1861,0.7194
1039,1.1860,0.7141
1040,1.1860,0.7125
1041,1.1859,0.7121
1042,1.1859,0.7025
1043,1.1858,0.7112
1044,1.1857,0.7252
1045,1.1857,0.7177
1046,1.1856,0.6997
1047,1.1856,0.7200
1048,1.1855,0.7121
1049,1.1854,0.7101
1050,1.1854,0.7164
1051,1.1853,0.7220
1052,1.1853,0.7203
1053,1.1852,0.7112
1054,1.1851,0.7056
1055,1.1851,0.7097
1056,1.1850,0.7164
1057,1.1850,0.7112
1058,1.1849,0.7105
1059,1.1848,0.7124
1060,1.1848,0.7154
1061,1.1847,0.7163
1062,1.1847,0.7147
1063,1.1846,0.7158
1064,1.1845,0.7086
1065,1.1845,0.7145
1066,1.1844,0.7060
1067,1.1844,0.7160
1068,1.1843,0.7104
1069,1.1842,0.7101
1070,1.1842,0.7137
1071,1.1841,0.7134
1072,1.1841,0.7151
1073,1.1840,0.7109
1074,1.1839,0.7072
1075,1.1839,0.7215
1076,1.1838,0.7185
1077,1.1838,0.7137
1078,1.1837,0.7080
1079,1.1837,0.7149
1080,1.1836,0.7234
1081,1.1836,0.7164
1082,1.1835,0.7113
1083,1.1834,0.7199
1084,1.1834,0.7040
1085,1.1833,0.7198
1086,1.1833,0.7185
1087,1.1832,0.7151
1088,1.1832,0.7218
1089,1.1831,0.7084
1090,1.1831,0.7173
1091,1.1830,0.7121
1092,1.1829,0.7123
1093,1.1829,0.7103
1094,1.1828,0.7102
1095,1.1828,0.7140
1096,1.1827,0.7110
1097,1.1827,0.7160
1098,1.1826,0.7130
1099,1.1825,0.7119
1100,1.1825,0.7141
1101,1.1824,0.7054
1102,1.1824,0.7092
1103,1.1823,0.7243
1104,1.1823,0.7126
1105,1.1822,0.7151
1106,1.1821,0.7006
1107,1.1821,0.7196
1108,1.1820,0.7090
1109,1.1820,0.7188
1110,1.1819,0.7138
1111,1.1819,0.7166
1112,1.1818,0.7165
1113,1.1818,0.7153
1114,1.1817,0.7141
1115,1.1817,0.7104
1116,1.1816,0.7055
1117,1.1816,0.7149
1118,1.1815,0.7142
1119,1.1814,0.7087
1120,1.1814,0.7076
1121,1.1813,0.7047
1122,1.1813,0.7141
1123,1.1812,0.7046
1124,1.1812,0.7106
1125,1.1811,0.7180
1126,1.1810,0.7116
1127,1.1810,0.7185
1128,1.1809,0.7121
1129,1.1809,0.7127
1130,1.1808,0.7128
1131,1.1808,0.7087
1132,1.1807,0.7075
1133,1.1807,0.7204
1134,1.1806,0.7102
1135,1.1806,0.7042
1136,1.1805,0.7103
1137,1.1805,0.7111
1138,1.1804,0.7092
1139,1.1804,0.7110
1140,1.1803,0.7137
1141,1.1803,0.7185
1142,1.1802,0.7096
1143,1.1801,0.7130
1144,1.1801,0.7065
1145,1.1800,0.7126
1146,1.1800,0.7010
1147,1.1799,0.7131
1148,1.1799,0.7227
1149,1.1798,0.7053
1150,1.1798,0.7125
1151,1.1797,0.7089
1152,1.1797,0.7151
