iter,loss,rmse
652,1.2213,0.7225
653,1.2211,0.7194
654,1.2210,0.7247
655,1.2209,0.7174
656,1.2207,0.7145
657,1.2206,0.7266
658,1.2204,0.7282
659,1.2203,0.7142
660,1.2202,0.7175
661,1.2200,0.7279
662,1.2199,0.7186
663,1.2198,0.7223
664,1.2196,0.7253
665,1.2195,0.7205
666,1.2193,0.7205
667,1.2192,0.7284
668,1.2191,0.7223
669,1.2190,0.7210
670,1.2188,0.7217
671,1.2187,0.7154
672,1.2186,0.7310
673,1.2184,0.7292
674,1.2183,0.7235
675,1.2182,0.7275
676,1.2180,0.7193
677,1.2179,0.7154
678,1.2178,0.7246
679,1.2176,0.7296
680,1.2175,0.7167
681,1.2174,0.7240
682,1.2173,0.7324
683,1.2171,0.7158
684,1.2170,0.7210
685,1.2169,0.7099
686,1.2168,0.7316
687,1.2166,0.7253
688,1.2165,0.7195
689,1.2164,0.7199
690,1.2162,0.7136
691,1.2161,0.7235
692,1.2160,0.7211
693,1.2159,0.7167
694,1.2157,0.7158
695,1.2156,0.7259
696,1.2155,0.7112
697,1.2154,0.7256
698,1.2152,0.7205
699,1.2151,0.7292
700,1.2150,0.7196
701,1.2149,0.7257
702,1.2148,0.7174
703,1.2146,0.7171
704,1.2145,0.7169
705,1.2144,0.7148
706,1.2143,0.7189
707,1.2141,0.7193
708,1.2140,0.7134
709,1.2139,0.7136
710,1.2138,0.7242
711,1.2136,0.7106
712,1.2135,0.7144
713,1.2134,0.7229
714,1.2132,0.7152
715,1.2131,0.7190
716,1.2130,0.7164
717,1.2129,0.7189
718,1.2128,0.7201
719,1.2127,0.7233
720,1.2125,0.7134
721,1.2124,0.7211
722,1.2123,0.7185
723,1.2122,0.7215
724,1.2121,0.7149
725,1.2119,0.7202
726,1.2118,0.7243
727,1.2117,0.7120
728,1.2116,0.7212
729,1.2115,0.7196
730,1.2114,0.7246
731,1.2112,0.7160
732,1.2111,0.7180
733,1.2110,0.7081
734,1.2109,0.7172
735,1.2107,0.7048
736,1.2106,0.7167
737,1.2105,0.7060
738,1.2104,0.7166
739,1.2103,0.7159
740,1.2101,0.7108
741,1.2100,0.7184
742,1.2099,0.7120
743,1.2098,0.7017
744,1.2097,0.7113
745,1.2095,0.7082
746,1.2094,0.7196
747,1.2093,0.7077
748,1.2092,0.7214
749,1.2091,0.7149
750,1.2090,0.7036
751,1.2088,0.7100
752,1.2087,0.7212
753,1.2086,0.7090
754,1.2085,0.7114
755,1.2084,0.7117
756,1.2083,0.7138
757,1.2081,0.7086
758,1.2080,0.7102
759,1.2079,0.7076
760,1.2078,0.7166
761,1.2077,0.7078
762,1.2076,0.7210
763,1.2075,0.7173
764,1.2074,0.7184
765,1.2073,0.7165
766,1.2071,0.7188
767,1.2070,0.7141
768,1.2069,0.7162
769,1.2068,0.7159
770,1.2067,0.6999
771,1.2066,0.7118
772,1.2065,0.7085
773,1.2064,0.7109
774,1.2062,0.7138
775,1.2061,0.7096
776,1.2060,0.7039
777,1.2059,0.7026
778,1.2058,0.7165
779,1.2057,0.7069
780,1.2056,0.7044
781,1.2055,0.7189
782,1.2053,0.7114
783,1.2052,0.7123
784,1.2051,0.7033
785,1.2050,0.7147
786,1.2049,0.7055
787,1.2048,0.7092
788,1.2047,0.7227
789,1.2046,0.7121
790,1.2045,0.7085
791,1.2044,0.7181
792,1.2043,0.7114
793,1.2042,0.7080
794,1.2040,0.7049
795,1.2039,0.7085
796,1.2038,0.7106
797,1.2037,0.7214
798,1.2036,0.7148
799,1.2035,0.7098
800,1.2034,0.7131
801,1.2033,0.7105
802,1.2032,0.7141
803,1.2031,0.7037
804,1.2030,0.7108
805,1.2029,0.7129
806,1.2028,0.7131
807,1.2027,0.7084
808,1.2026,0.7161
809,1.2025,0.7106
810,1.2024,0.7170
811,1.2023,0.7134
812,1.2022,0.7126
813,1.2021,0.7028
814,1.2020,0.7181
815,1.2019,0.7125
816,1.2018,0.7076
817,1.2017,0.7137
818,1.2016,0.7062
819,1.2015,0.7044
820,1.2014,0.7047
821,1.2013,0.7057
822,1.2011,0.7008
823,1.2010,0.7166
824,1.2009,0.7070
825,1.2008,0.7056
826,1.2007,0.7183
827,1.2006,0.7074
828,1.2005,0.7113
829,1.2005,0.7147
830,1.2004,0.7210
831,1.2003,0.7049
832,1.2002,0.7135
833,1.2001,0.7009
834,1.2000,0.7065
835,1.1999,0.7132
836,1.1998,0.7114
837,1.1997,0.7114
838,1.1996,0.7064
839,1.1995,0.7123
840,1.1994,0.7136
841,1.1993,0.7097
842,1.1992,0.7116
843,1.1991,0.7006
844,1.1990,0.7049
845,1.1989,0.7036
846,1.1988,0.7101
847,1.1987,0.7184
848,1.1986,0.7130
849,1.1985,0.7112
850,1.1984,0.7083
851,1.1983,0.7161
852,1.1982,0.7098
853,1.1981,0.6991
854,1.1980,0.7135
855,1.1980,0.7170
856,1.1979,0.7068
857,1.1978,0.7044
858,1.1977,0.7080
859,1.1976,0.7093
860,1.1975,0.7057
861,1.1974,0.7133
862,1.1973,0.7088
863,1.1972,0.7134
864,1.1971,0.7086
865,1.1970,0.7037
866,1.1969,0.7061
867,1.1968,0.6959
868,1.1967,0.7160
869,1.1966,0.7070
870,1.1965,0.7060
871,1.1965,0.7034
872,1.1964,0.7101
873,1.1963,0.7167
874,1.1962,0.7076
875,1.1961,0.7149
876,1.1960,0.7068
877,1.1959,0.7165
878,1.1958,0.7050
879,1.1957,0.7165
880,1.1956,0.7030
881,1.1956,0.7123
882,1.1955,0.7134
883,1.1954,0.7045
884,1.1953,0.7081
885,1.1952,0.7114
886,1.1951,0.7104
887,1.1950,0.7019
888,1.1949,0.7073
889,1.1949,0.7132
890,1.1948,0.7076
891,1.1947,0.7100
892,1.1946,0.7070
893,1.1945,0.7011
894,1.1944,0.7034
895,1.1943,0.7065
896,1.1942,0.7168
897,1.1941,0.7084
898,1.1941,0.7070
899,1.1940,0.7057
900,1.1939,0.7104
901,1.1938,0.7087
902,1.1937,0.7047
903,1.1936,0.7083
904,1.1936,0.7030
905,1.1935,0.7129
906,1.1934,0.7141
907,1.1933,0.7090
908,1.1932,0.7095
909,1.1931,0.7081
910,1.1931,0.7077
911,1.1930,0.7089
912,1.1929,0.7101
913,1.1928,0.7055
914,1.1927,0.7093
915,1.1926,0.7094
916,1.1926,0.7130
917,1.1925,0.7108
918,1.1924,0.7105
919,1.1923,0.7052
920,1.1922,0.7007
921,1.1921,0.7098
922,1.1920,0.6940
923,1.1920,0.7077
924,1.1919,0.7078
925,1.1918,0.7008
926,1.1917,0.7025
927,1.1916,0.7060
928,1.1915,0.6993
929,1.1914,0.7013
