iter,loss,rmse
652,1.2212,0.7212
653,1.2210,0.7187
654,1.2209,0.7239
655,1.2207,0.7189
656,1.2206,0.7165
657,1.2205,0.7269
658,1.2203,0.7290
659,1.2202,0.7160
660,1.2200,0.7203
661,1.2199,0.7302
662,1.2198,0.7191
663,1.2196,0.7241
664,1.2195,0.7292
665,1.2194,0.7213
666,1.2192,0.7213
667,1.2191,0.7295
668,1.2190,0.7249
669,1.2189,0.7230
670,1.2187,0.7224
671,1.2186,0.7185
672,1.2185,0.7315
673,1.2183,0.7284
674,1.2182,0.7262
675,1.2181,0.7284
676,1.2180,0.7212
677,1.2178,0.7165
678,1.2177,0.7259
679,1.2176,0.7313
680,1.2174,0.7169
681,1.2173,0.7227
682,1.2172,0.7320
683,1.2171,0.7185
684,1.2169,0.7220
685,1.2168,0.7131
686,1.2167,0.7283
687,1.2166,0.7223
688,1.2164,0.7229
689,1.2163,0.7221
690,1.2162,0.7181
691,1.2161,0.7248
692,1.2159,0.7239
693,1.2158,0.7197
694,1.2157,0.7159
695,1.2156,0.7298
696,1.2154,0.7128
697,1.2153,0.7262
698,1.2152,0.7229
699,1.2151,0.7321
700,1.2150,0.7188
701,1.2148,0.7266
702,1.2147,0.7197
703,1.2146,0.7218
704,1.2145,0.7158
705,1.2143,0.7129
706,1.2142,0.7183
707,1.2141,0.7195
708,1.2140,0.7156
709,1.2138,0.7165
710,1.2137,0.7275
711,1.2136,0.7106
712,1.2135,0.7177
713,1.2134,0.7258
714,1.2132,0.7191
715,1.2131,0.7234
716,1.2130,0.7189
717,1.2129,0.7211
718,1.2128,0.7204
719,1.2127,0.7257
720,1.2125,0.7168
721,1.2124,0.7213
722,1.2123,0.7203
723,1.2122,0.7248
724,1.2121,0.7177
725,1.2120,0.7248
726,1.2119,0.7254
727,1.2117,0.7154
728,1.2116,0.7238
729,1.2115,0.7226
730,1.2114,0.7262
731,1.2113,0.7212
732,1.2112,0.7198
733,1.2110,0.7133
734,1.2109,0.7208
735,1.2108,0.7085
736,1.2107,0.7212
737,1.2106,0.7104
738,1.2105,0.7207
739,1.2103,0.7195
740,1.2102,0.7143
741,1.2101,0.7220
742,1.2100,0.7150
743,1.2099,0.7064
744,1.2098,0.7162
745,1.2096,0.7126
746,1.2095,0.7257
747,1.2094,0.7126
748,1.2093,0.7248
749,1.2092,0.7193
750,1.2091,0.7076
751,1.2090,0.7147
752,1.2089,0.7265
753,1.2088,0.7137
754,1.2087,0.7168
755,1.2085,0.7170
756,1.2084,0.7196
757,1.2083,0.7154
758,1.2082,0.7138
759,1.2081,0.7131
760,1.2080,0.7226
761,1.2079,0.7166
762,1.2078,0.7246
763,1.2077,0.7242
764,1.2076,0.7252
765,1.2075,0.7213
766,1.2074,0.7235
767,1.2073,0.7177
768,1.2072,0.7217
769,1.2071,0.7193
770,1.2069,0.7079
771,1.2068,0.7176
772,1.2067,0.7133
773,1.2066,0.7148
774,1.2065,0.7183
775,1.2064,0.7145
776,1.2063,0.7099
777,1.2062,0.7082
778,1.2061,0.7229
779,1.2060,0.7141
780,1.2059,0.7124
781,1.2058,0.7241
782,1.2057,0.7156
783,1.2056,0.7191
784,1.2055,0.7091
785,1.2054,0.7200
786,1.2053,0.7122
787,1.2052,0.7146
788,1.2051,0.7260
789,1.2050,0.7179
790,1.2049,0.7153
791,1.2048,0.7247
792,1.2047,0.7162
793,1.2046,0.7138
794,1.2044,0.7105
795,1.2043,0.7144
796,1.2042,0.7157
797,1.2042,0.7263
798,1.2041,0.7199
799,1.2040,0.7141
800,1.2039,0.7197
801,1.2038,0.7167
802,1.2037,0.7189
803,1.2036,0.7108
804,1.2035,0.7170
805,1.2034,0.7189
806,1.2033,0.7182
807,1.2032,0.7129
808,1.2031,0.7229
809,1.2030,0.7183
810,1.2029,0.7221
811,1.2028,0.7196
812,1.2027,0.7184
813,1.2026,0.7097
814,1.2025,0.7256
815,1.2024,0.7187
816,1.2023,0.7140
817,1.2022,0.7204
818,1.2021,0.7133
819,1.2020,0.7100
820,1.2019,0.7113
821,1.2018,0.7115
822,1.2017,0.7068
823,1.2016,0.7242
824,1.2015,0.7141
825,1.2014,0.7105
826,1.2014,0.7250
827,1.2013,0.7140
828,1.2012,0.7175
829,1.2011,0.7192
830,1.2010,0.7271
831,1.2009,0.7122
832,1.2008,0.7206
833,1.2007,0.7081
834,1.2006,0.7148
835,1.2005,0.7200
836,1.2004,0.7185
837,1.2003,0.7158
838,1.2002,0.7133
839,1.2002,0.7176
840,1.2001,0.7187
841,1.2000,0.7160
842,1.1999,0.7199
843,1.1998,0.7066
844,1.1997,0.7110
845,1.1996,0.7099
846,1.1995,0.7169
847,1.1994,0.7240
848,1.1994,0.7188
849,1.1993,0.7178
850,1.1992,0.7144
851,1.1991,0.7218
852,1.1990,0.7167
853,1.1989,0.7060
854,1.1988,0.7203
855,1.1987,0.7229
856,1.1986,0.7146
857,1.1986,0.7104
858,1.1985,0.7142
859,1.1984,0.7155
860,1.1983,0.7128
861,1.1982,0.7205
862,1.1981,0.7153
863,1.1980,0.7195
864,1.1979,0.7151
865,1.1978,0.7100
866,1.1978,0.7123
867,1.1977,0.7030
868,1.1976,0.7234
869,1.1975,0.7141
870,1.1974,0.7144
871,1.1973,0.7089
872,1.1972,0.7174
873,1.1972,0.7235
874,1.1971,0.7154
875,1.1970,0.7195
876,1.1969,0.7131
877,1.1968,0.7224
878,1.1967,0.7114
879,1.1967,0.7228
880,1.1966,0.7092
