iter,loss,rmse
652,1.2213,0.7227
653,1.2211,0.7190
654,1.2210,0.7258
655,1.2208,0.7170
656,1.2207,0.7149
657,1.2206,0.7255
658,1.2204,0.7283
659,1.2203,0.7138
660,1.2201,0.7163
661,1.2200,0.7281
662,1.2199,0.7181
663,1.2197,0.7228
664,1.2196,0.7255
665,1.2195,0.7199
666,1.2193,0.7200
667,1.2192,0.7288
668,1.2191,0.7214
669,1.2189,0.7204
670,1.2188,0.7230
671,1.2187,0.7166
672,1.2185,0.7308
673,1.2184,0.7284
674,1.2183,0.7242
675,1.2182,0.7284
676,1.2180,0.7200
677,1.2179,0.7152
678,1.2178,0.7254
679,1.2176,0.7292
680,1.2175,0.7163
681,1.2174,0.7244
682,1.2173,0.7313
683,1.2171,0.7152
684,1.2170,0.7206
685,1.2169,0.7106
686,1.2167,0.7313
687,1.2166,0.7259
688,1.2165,0.7208
689,1.2164,0.7196
690,1.2162,0.7138
691,1.2161,0.7239
692,1.2160,0.7213
693,1.2158,0.7165
694,1.2157,0.7173
695,1.2156,0.7256
696,1.2155,0.7121
697,1.2153,0.7254
698,1.2152,0.7208
699,1.2151,0.7301
700,1.2150,0.7204
701,1.2149,0.7255
702,1.2147,0.7177
703,1.2146,0.7172
704,1.2145,0.7153
705,1.2144,0.7155
706,1.2142,0.7192
707,1.2141,0.7188
708,1.2140,0.7121
709,1.2139,0.7136
710,1.2137,0.7255
711,1.2136,0.7104
712,1.2135,0.7146
713,1.2134,0.7217
714,1.2132,0.7156
715,1.2131,0.7196
716,1.2130,0.7172
717,1.2129,0.7188
718,1.2127,0.7204
719,1.2126,0.7237
720,1.2125,0.7135
721,1.2124,0.7208
722,1.2123,0.7171
723,1.2122,0.7220
724,1.2120,0.7156
725,1.2119,0.7206
726,1.2118,0.7258
727,1.2117,0.7126
728,1.2116,0.7221
729,1.2114,0.7183
730,1.2113,0.7228
731,1.2112,0.7161
732,1.2111,0.7182
733,1.2110,0.7077
734,1.2109,0.7175
735,1.2107,0.7053
736,1.2106,0.7165
737,1.2105,0.7054
738,1.2104,0.7150
739,1.2102,0.7150
740,1.2101,0.7104
741,1.2100,0.7197
742,1.2099,0.7115
743,1.2098,0.7017
744,1.2096,0.7113
745,1.2095,0.7096
746,1.2094,0.7210
747,1.2093,0.7080
748,1.2092,0.7223
749,1.2091,0.7143
750,1.2089,0.7046
751,1.2088,0.7107
752,1.2087,0.7219
753,1.2086,0.7079
754,1.2085,0.7126
755,1.2084,0.7113
756,1.2082,0.7135
757,1.2081,0.7088
758,1.2080,0.7091
759,1.2079,0.7069
760,1.2078,0.7161
761,1.2077,0.7078
762,1.2076,0.7205
763,1.2074,0.7181
764,1.2073,0.7187
765,1.2072,0.7161
766,1.2071,0.7198
767,1.2070,0.7126
768,1.2069,0.7167
769,1.2068,0.7164
770,1.2067,0.7001
771,1.2065,0.7112
772,1.2064,0.7086
773,1.2063,0.7100
774,1.2062,0.7138
775,1.2061,0.7105
776,1.2060,0.7043
777,1.2059,0.7027
778,1.2058,0.7161
779,1.2057,0.7075
780,1.2055,0.7048
781,1.2054,0.7184
782,1.2053,0.7100
783,1.2052,0.7124
784,1.2051,0.7040
785,1.2050,0.7152
786,1.2049,0.7055
787,1.2048,0.7088
788,1.2047,0.7224
789,1.2046,0.7129
790,1.2044,0.7092
791,1.2043,0.7189
792,1.2042,0.7105
793,1.2041,0.7074
794,1.2040,0.7046
795,1.2039,0.7088
796,1.2038,0.7104
797,1.2037,0.7216
798,1.2036,0.7138
799,1.2035,0.7091
800,1.2034,0.7131
801,1.2033,0.7106
802,1.2032,0.7125
803,1.2031,0.7035
804,1.2030,0.7115
805,1.2029,0.7119
806,1.2028,0.7119
807,1.2027,0.7082
808,1.2026,0.7151
809,1.2025,0.7109
810,1.2024,0.7164
811,1.2023,0.7125
812,1.2022,0.7118
813,1.2020,0.7025
814,1.2020,0.7185
815,1.2019,0.7127
816,1.2017,0.7074
817,1.2016,0.7138
818,1.2015,0.7062
819,1.2014,0.7035
820,1.2013,0.7045
821,1.2012,0.7086
822,1.2011,0.7004
823,1.2010,0.7180
824,1.2009,0.7072
825,1.2008,0.7064
826,1.2007,0.7182
827,1.2006,0.7074
828,1.2005,0.7110
829,1.2004,0.7142
830,1.2003,0.7204
831,1.2002,0.7047
832,1.2001,0.7134
833,1.2000,0.7019
834,1.1999,0.7069
835,1.1998,0.7136
836,1.1997,0.7120
837,1.1996,0.7094
838,1.1995,0.7066
839,1.1994,0.7118
840,1.1994,0.7131
841,1.1993,0.7099
842,1.1992,0.7112
843,1.1991,0.7004
844,1.1990,0.7054
845,1.1989,0.7035
846,1.1988,0.7103
847,1.1987,0.7180
848,1.1986,0.7130
849,1.1985,0.7117
850,1.1984,0.7071
851,1.1983,0.7159
852,1.1982,0.7125
853,1.1981,0.6989
854,1.1980,0.7137
855,1.1979,0.7163
856,1.1978,0.7067
857,1.1977,0.7034
858,1.1976,0.7072
859,1.1975,0.7086
860,1.1974,0.7059
861,1.1974,0.7123
862,1.1973,0.7085
863,1.1972,0.7126
864,1.1971,0.7092
865,1.1970,0.7041
866,1.1969,0.7056
867,1.1968,0.6966
868,1.1967,0.7163
869,1.1966,0.7079
870,1.1965,0.7069
871,1.1964,0.7034
872,1.1963,0.7110
873,1.1962,0.7166
874,1.1961,0.7066
875,1.1961,0.7154
876,1.1960,0.7063
877,1.1959,0.7157
878,1.1958,0.7043
879,1.1957,0.7169
880,1.1956,0.7029
881,1.1955,0.7123
882,1.1954,0.7131
883,1.1954,0.7057
884,1.1953,0.7082
885,1.1952,0.7107
886,1.1951,0.7103
887,1.1950,0.7016
888,1.1949,0.7069
889,1.1948,0.7132
890,1.1947,0.7065
891,1.1946,0.7077
892,1.1946,0.7070
893,1.1945,0.7006
894,1.1944,0.7027
895,1.1943,0.7080
896,1.1942,0.7170
897,1.1941,0.7084
898,1.1940,0.7065
899,1.1939,0.7052
900,1.1939,0.7109
901,1.1938,0.7085
902,1.1937,0.7041
903,1.1936,0.7078
904,1.1935,0.7032
905,1.1934,0.7140
906,1.1934,0.7131
907,1.1933,0.7092
908,1.1932,0.7094
909,1.1931,0.7077
910,1.1930,0.7078
911,1.1929,0.7079
912,1.1928,0.7094
913,1.1928,0.7059
914,1.1927,0.7092
915,1.1926,0.7090
916,1.1925,0.7119
917,1.1924,0.7112
918,1.1924,0.7100
919,1.1923,0.7049
920,1.1922,0.7006
921,1.1921,0.7090
922,1.1920,0.6940
923,1.1919,0.7073
924,1.1918,0.7076
925,1.1917,0.7008
926,1.1917,0.7023
927,1.1916,0.7061
928,1.1915,0.6999
929,1.1914,0.7008
930,1.1913,0.7007
