iter,loss,rmse
410,1.2273,0.7632
411,1.2271,0.7600
412,1.2269,0.7535
413,1.2268,0.7701
414,1.2267,0.7672
415,1.2265,0.7570
416,1.2264,0.7585
417,1.2262,0.7726
418,1.2261,0.7689
419,1.2260,0.7592
420,1.2258,0.7585
421,1.2256,0.7518
422,1.2255,0.7649
423,1.2254,0.7641
424,1.2252,0.7660
425,1.2251,0.7592
426,1.2249,0.7680
427,1.2248,0.7598
428,1.2247,0.7607
429,1.2245,0.7616
430,1.2244,0.7685
431,1.2243,0.7701
432,1.2241,0.7636
433,1.2240,0.7624
434,1.2239,0.7636
435,1.2237,0.7578
436,1.2236,0.7539
437,1.2234,0.7607
438,1.2233,0.7486
439,1.2231,0.7564
440,1.2230,0.7572
441,1.2228,0.7531
442,1.2227,0.7659
443,1.2226,0.7561
444,1.2224,0.7557
445,1.2223,0.7538
446,1.2221,0.7499
447,1.2220,0.7484
448,1.2218,0.7481
449,1.2217,0.7499
450,1.2215,0.7538
451,1.2214,0.7565
452,1.2212,0.7486
453,1.2211,0.7593
454,1.2210,0.7501
455,1.2208,0.7576
456,1.2207,0.7617
457,1.2206,0.7531
458,1.2204,0.7493
459,1.2203,0.7508
460,1.2201,0.7484
461,1.2200,0.7459
462,1.2199,0.7490
463,1.2197,0.7489
464,1.2196,0.7534
465,1.2195,0.7524
466,1.2193,0.7583
467,1.2192,0.7519
468,1.2190,0.7489
469,1.2189,0.7418
470,1.2188,0.7504
471,1.2186,0.7617
472,1.2185,0.7464
473,1.2184,0.7497
474,1.2182,0.7516
475,1.2181,0.7503
476,1.2180,0.7487
477,1.2179,0.7593
478,1.2177,0.7601
479,1.2176,0.7482
480,1.2175,0.7516
481,1.2173,0.7497
482,1.2172,0.7531
483,1.2171,0.7547
484,1.2170,0.7525
485,1.2168,0.7548
486,1.2167,0.7487
487,1.2166,0.7603
488,1.2165,0.7600
489,1.2163,0.7478
490,1.2162,0.7470
491,1.2161,0.7488
492,1.2160,0.7495
493,1.2158,0.7454
494,1.2157,0.7499
495,1.2156,0.7435
496,1.2155,0.7483
497,1.2153,0.7492
498,1.2152,0.7484
499,1.2151,0.7596
500,1.2150,0.7457
501,1.2149,0.7475
502,1.2147,0.7476
503,1.2146,0.7486
504,1.2145,0.7466
505,1.2144,0.7413
506,1.2142,0.7470
507,1.2141,0.7449
508,1.2140,0.7481
509,1.2139,0.7495
510,1.2137,0.7468
511,1.2136,0.7485
512,1.2135,0.7433
513,1.2134,0.7404
514,1.2133,0.7482
515,1.2131,0.7516
516,1.2130,0.7541
517,1.2129,0.7522
518,1.2128,0.7384
519,1.2127,0.7402
520,1.2125,0.7430
521,1.2124,0.7470
522,1.2123,0.7413
523,1.2122,0.7449
524,1.2121,0.7475
525,1.2119,0.7505
526,1.2118,0.7427
527,1.2117,0.7439
528,1.2116,0.7481
529,1.2115,0.7489
530,1.2114,0.7418
531,1.2113,0.7464
532,1.2111,0.7412
533,1.2110,0.7412
534,1.2109,0.7514
535,1.2108,0.7377
536,1.2107,0.7446
537,1.2106,0.7461
538,1.2105,0.7521
539,1.2103,0.7475
540,1.2102,0.7513
541,1.2101,0.7422
542,1.2100,0.7550
543,1.2099,0.7510
544,1.2098,0.7417
545,1.2097,0.7506
546,1.2096,0.7411
547,1.2095,0.7428
548,1.2094,0.7387
549,1.2093,0.7470
550,1.2092,0.7474
551,1.2090,0.7407
552,1.2089,0.7457
553,1.2088,0.7447
554,1.2087,0.7452
555,1.2086,0.7443
556,1.2085,0.7412
557,1.2084,0.7390
558,1.2083,0.7464
559,1.2082,0.7508
560,1.2081,0.7500
561,1.2080,0.7525
562,1.2079,0.7455
563,1.2078,0.7405
564,1.2077,0.7474
565,1.2076,0.7457
566,1.2075,0.7445
567,1.2074,0.7481
568,1.2073,0.7550
569,1.2072,0.7361
570,1.2071,0.7449
571,1.2070,0.7504
572,1.2069,0.7380
573,1.2068,0.7376
574,1.2067,0.7435
575,1.2066,0.7450
576,1.2065,0.7409
577,1.2064,0.7486
578,1.2063,0.7446
579,1.2062,0.7402
580,1.2061,0.7362
581,1.2060,0.7449
582,1.2059,0.7374
583,1.2058,0.7572
584,1.2057,0.7369
585,1.2056,0.7357
586,1.2055,0.7412
587,1.2054,0.7394
588,1.2053,0.7459
589,1.2052,0.7413
590,1.2051,0.7397
591,1.2050,0.7446
