iter,loss,rmse
652,1.2211,0.7217
653,1.2209,0.7212
654,1.2208,0.7242
655,1.2207,0.7185
656,1.2205,0.7179
657,1.2204,0.7287
658,1.2203,0.7300
659,1.2201,0.7187
660,1.2200,0.7195
661,1.2199,0.7314
662,1.2197,0.7192
663,1.2196,0.7251
664,1.2195,0.7301
665,1.2193,0.7226
666,1.2192,0.7230
667,1.2191,0.7298
668,1.2189,0.7260
669,1.2188,0.7227
670,1.2187,0.7271
671,1.2185,0.7187
672,1.2184,0.7317
673,1.2183,0.7289
674,1.2182,0.7258
675,1.2180,0.7272
676,1.2179,0.7230
677,1.2178,0.7176
678,1.2176,0.7288
679,1.2175,0.7310
680,1.2174,0.7176
681,1.2173,0.7240
682,1.2172,0.7316
683,1.2170,0.7213
684,1.2169,0.7225
685,1.2168,0.7154
686,1.2167,0.7300
687,1.2165,0.7234
688,1.2164,0.7239
689,1.2163,0.7229
690,1.2162,0.7170
691,1.2160,0.7264
692,1.2159,0.7245
693,1.2158,0.7225
694,1.2157,0.7174
695,1.2156,0.7320
696,1.2154,0.7139
697,1.2153,0.7290
698,1.2152,0.7232
699,1.2151,0.7359
700,1.2149,0.7181
701,1.2148,0.7272
702,1.2147,0.7176
703,1.2146,0.7213
704,1.2145,0.7175
705,1.2143,0.7145
706,1.2142,0.7194
707,1.2141,0.7224
708,1.2140,0.7175
709,1.2138,0.7192
710,1.2137,0.7268
711,1.2136,0.7133
712,1.2135,0.7195
713,1.2134,0.7274
714,1.2133,0.7219
715,1.2131,0.7257
716,1.2130,0.7234
717,1.2129,0.7230
718,1.2128,0.7233
719,1.2127,0.7283
720,1.2126,0.7191
721,1.2125,0.7227
722,1.2123,0.7225
723,1.2122,0.7271
724,1.2121,0.7191
725,1.2120,0.7268
726,1.2119,0.7286
727,1.2118,0.7183
728,1.2117,0.7261
729,1.2116,0.7248
730,1.2114,0.7303
731,1.2113,0.7253
732,1.2112,0.7218
733,1.2111,0.7152
734,1.2110,0.7230
735,1.2109,0.7100
736,1.2108,0.7240
737,1.2106,0.7127
738,1.2105,0.7228
739,1.2104,0.7210
740,1.2103,0.7166
741,1.2102,0.7260
