iter,loss,rmse
266,1.2627,0.8031
267,1.2625,0.7972
268,1.2622,0.8135
269,1.2620,0.8071
270,1.2618,0.8181
271,1.2616,0.8065
272,1.2613,0.8085
273,1.2611,0.7977
274,1.2608,0.8009
275,1.2606,0.7987
276,1.2604,0.8039
277,1.2601,0.7961
278,1.2599,0.7996
279,1.2596,0.8005
280,1.2594,0.8054
281,1.2592,0.8046
282,1.2589,0.7985
283,1.2587,0.8138
284,1.2585,0.8080
285,1.2583,0.8106
286,1.2581,0.8074
287,1.2579,0.8010
288,1.2576,0.7969
289,1.2574,0.8060
290,1.2572,0.8093
291,1.2570,0.8063
292,1.2568,0.8100
293,1.2566,0.7978
294,1.2564,0.8050
295,1.2562,0.8040
296,1.2560,0.8054
297,1.2558,0.8095
298,1.2555,0.8031
299,1.2553,0.7971
300,1.2551,0.7982
301,1.2549,0.8047
302,1.2547,0.7996
303,1.2545,0.8007
304,1.2543,0.8028
305,1.2541,0.8028
306,1.2539,0.8069
307,1.2537,0.7935
308,1.2535,0.8045
309,1.2533,0.7931
310,1.2531,0.8042
311,1.2529,0.8032
312,1.2527,0.7998
313,1.2525,0.8017
314,1.2523,0.7973
315,1.2521,0.7969
316,1.2519,0.7944
317,1.2517,0.7999
318,1.2515,0.7986
319,1.2513,0.7899
320,1.2511,0.8033
321,1.2509,0.8003
322,1.2507,0.7925
323,1.2505,0.7971
324,1.2503,0.7922
325,1.2501,0.8121
326,1.2500,0.7951
327,1.2498,0.7960
328,1.2496,0.7875
329,1.2494,0.7949
330,1.2492,0.8131
331,1.2490,0.7878
332,1.2488,0.7863
333,1.2486,0.7905
334,1.2484,0.7963
335,1.2482,0.7944
336,1.2481,0.7969
337,1.2479,0.7841
338,1.2477,0.7978
339,1.2475,0.7954
340,1.2473,0.7930
341,1.2471,0.7907
342,1.2469,0.7860
343,1.2467,0.7840
344,1.2466,0.8028
345,1.2464,0.8047
346,1.2462,0.7957
347,1.2460,0.7924
348,1.2459,0.7970
349,1.2457,0.7914
350,1.2455,0.7994
351,1.2453,0.7943
352,1.2452,0.7843
353,1.2450,0.7962
354,1.2448,0.7860
355,1.2446,0.7883
356,1.2445,0.7937
357,1.2443,0.7924
358,1.2441,0.7958
359,1.2440,0.7882
360,1.2438,0.7919
361,1.2436,0.7855
362,1.2435,0.7953
363,1.2433,0.7842
364,1.2431,0.7861
365,1.2429,0.7877
366,1.2428,0.7861
367,1.2426,0.7932
368,1.2424,0.7865
369,1.2423,0.7874
370,1.2421,0.7935
371,1.2419,0.7909
372,1.2418,0.7860
373,1.2416,0.7837
374,1.2415,0.7944
375,1.2413,0.7896
376,1.2411,0.7882
377,1.2410,0.7853
378,1.2408,0.7799
379,1.2407,0.7916
380,1.2405,0.7864
381,1.2403,0.7880
382,1.2402,0.7989
383,1.2400,0.7782
384,1.2399,0.7926
385,1.2397,0.7869
386,1.2396,0.7875
387,1.2394,0.7833
388,1.2393,0.7868
389,1.2391,0.7970
390,1.2390,0.7952
391,1.2388,0.7859
392,1.2387,0.7889
393,1.2385,0.7826
394,1.2384,0.7878
395,1.2382,0.7819
396,1.2381,0.7838
397,1.2380,0.7894
398,1.2378,0.7809
399,1.2376,0.7756
400,1.2375,0.7939
401,1.2374,0.7811
402,1.2372,0.7730
403,1.2371,0.7796
404,1.2369,0.7816
405,1.2367,0.7736
406,1.2366,0.7873
407,1.2365,0.7850
408,1.2363,0.7754
409,1.2361,0.7774
410,1.2360,0.7811
411,1.2358,0.7711
412,1.2357,0.7808
413,1.2355,0.7797
414,1.2354,0.7794
415,1.2352,0.7683
416,1.2351,0.7758
417,1.2349,0.7729
418,1.2348,0.7780
419,1.2346,0.7753
420,1.2345,0.7746
421,1.2343,0.7648
422,1.2341,0.7735
423,1.2340,0.7804
424,1.2338,0.7714
425,1.2337,0.7748
426,1.2335,0.7744
427,1.2334,0.7785
428,1.2333,0.7837
429,1.2331,0.7795
430,1.2330,0.7697
431,1.2329,0.7795
432,1.2327,0.7745
433,1.2326,0.7825
434,1.2325,0.7880
435,1.2323,0.7693
436,1.2322,0.7762
437,1.2320,0.7743
438,1.2319,0.7747
439,1.2317,0.7731
440,1.2316,0.7616
441,1.2314,0.7679
442,1.2313,0.7617
443,1.2311,0.7808
444,1.2310,0.7656
445,1.2308,0.7698
446,1.2307,0.7693
447,1.2306,0.7806
448,1.2304,0.7742
449,1.2303,0.7753
450,1.2302,0.7740
451,1.2300,0.7758
452,1.2299,0.7690
453,1.2298,0.7707
454,1.2296,0.7679
455,1.2295,0.7758
456,1.2293,0.7622
457,1.2292,0.7632
458,1.2290,0.7667
459,1.2289,0.7608
460,1.2288,0.7738
461,1.2286,0.7639
462,1.2285,0.7676
463,1.2283,0.7641
464,1.2282,0.7686
465,1.2281,0.7608
466,1.2279,0.7661
467,1.2278,0.7741
468,1.2277,0.7587
469,1.2275,0.7604
470,1.2274,0.7618
471,1.2272,0.7677
472,1.2271,0.7724
473,1.2270,0.7814
474,1.2269,0.7708
475,1.2267,0.7663
476,1.2266,0.7647
477,1.2265,0.7608
478,1.2263,0.7641
479,1.2262,0.7700
480,1.2261,0.7677
481,1.2260,0.7673
482,1.2258,0.7568
483,1.2257,0.7727
484,1.2256,0.7600
485,1.2254,0.7716
486,1.2253,0.7684
487,1.2252,0.7589
488,1.2251,0.7746
489,1.2249,0.7626
490,1.2248,0.7701
491,1.2247,0.7669
492,1.2246,0.7613
493,1.2244,0.7612
494,1.2243,0.7524
495,1.2242,0.7648
496,1.2240,0.7525
497,1.2239,0.7613
498,1.2238,0.7692
499,1.2237,0.7673
500,1.2235,0.7758
501,1.2234,0.7558
502,1.2233,0.7656
503,1.2232,0.7601
504,1.2230,0.7621
505,1.2229,0.7588
506,1.2228,0.7613
507,1.2227,0.7577
508,1.2225,0.7592
509,1.2224,0.7537
510,1.2223,0.7604
511,1.2222,0.7724
512,1.2220,0.7560
513,1.2219,0.7697
514,1.2218,0.7586
515,1.2217,0.7607
516,1.2215,0.7513
517,1.2214,0.7642
518,1.2213,0.7674
519,1.2212,0.7634
520,1.2211,0.7572
521,1.2210,0.7520
522,1.2208,0.7618
523,1.2207,0.7607
524,1.2206,0.7607
525,1.2205,0.7555
526,1.2204,0.7632
527,1.2202,0.7529
528,1.2201,0.7548
529,1.2200,0.7645
530,1.2199,0.7589
531,1.2198,0.7470
532,1.2196,0.7561
533,1.2195,0.7586
534,1.2194,0.7529
535,1.2193,0.7577
536,1.2191,0.7507
537,1.2190,0.7550
538,1.2189,0.7600
539,1.2188,0.7598
540,1.2187,0.7572
541,1.2186,0.7583
542,1.2184,0.7508
543,1.2183,0.7542
544,1.2182,0.7456
545,1.2181,0.7534
546,1.2180,0.7490
547,1.2178,0.7547
548,1.2177,0.7599
549,1.2176,0.7590
550,1.2175,0.7504
551,1.2174,0.7462
552,1.2173,0.7566
553,1.2171,0.7505
554,1.2170,0.7449
555,1.2169,0.7519
556,1.2168,0.7406
557,1.2166,0.7522
558,1.2165,0.7527
559,1.2164,0.7492
560,1.2163,0.7493
561,1.2162,0.7483
562,1.2160,0.7489
563,1.2159,0.7490
564,1.2158,0.7548
565,1.2157,0.7485
566,1.2156,0.7431
567,1.2155,0.7534
568,1.2153,0.7370
569,1.2152,0.7486
570,1.2151,0.7512
571,1.2150,0.7498
572,1.2149,0.7444
573,1.2148,0.7433
574,1.2146,0.7496
575,1.2145,0.7503
576,1.2144,0.7505
577,1.2143,0.7496
578,1.2142,0.7363
579,1.2140,0.7429
580,1.2139,0.7426
581,1.2138,0.7456
582,1.2137,0.7385
583,1.2136,0.7422
584,1.2135,0.7529
585,1.2133,0.7427
586,1.2132,0.7496
587,1.2131,0.7445
588,1.2130,0.7421
589,1.2129,0.7437
590,1.2128,0.7427
591,1.2127,0.7336
592,1.2125,0.7439
593,1.2124,0.7403
594,1.2123,0.7450
595,1.2122,0.7502
596,1.2121,0.7473
597,1.2120,0.7434
598,1.2119,0.7425
599,1.2118,0.7365
600,1.2116,0.7393
601,1.2115,0.7313
602,1.2114,0.7434
603,1.2113,0.7340
604,1.2112,0.7488
605,1.2110,0.7365
606,1.2109,0.7405
607,1.2108,0.7323
608,1.2107,0.7418
609,1.2106,0.7384
610,1.2105,0.7365
611,1.2103,0.7345
612,1.2102,0.7413
613,1.2101,0.7479
614,1.2100,0.7417
615,1.2099,0.7366
616,1.2098,0.7361
617,1.2097,0.7498
618,1.2096,0.7372
619,1.2095,0.7287
620,1.2093,0.7423
621,1.2092,0.7433
622,1.2091,0.7451
623,1.2090,0.7418
624,1.2089,0.7423
625,1.2088,0.7388
626,1.2087,0.7448
627,1.2086,0.7369
628,1.2085,0.7385
629,1.2084,0.7310
630,1.2083,0.7310
631,1.2082,0.7349
632,1.2080,0.7345
633,1.2079,0.7389
634,1.2078,0.7368
635,1.2077,0.7404
636,1.2076,0.7355
637,1.2075,0.7380
638,1.2074,0.7401
639,1.2073,0.7408
640,1.2072,0.7370
641,1.2071,0.7401
642,1.2070,0.7421
643,1.2069,0.7304
644,1.2068,0.7342
645,1.2067,0.7388
646,1.2066,0.7400
647,1.2065,0.7356
648,1.2064,0.7471
649,1.2063,0.7372
650,1.2062,0.7340
651,1.2061,0.7404
652,1.2060,0.7319
653,1.2059,0.7427
654,1.2058,0.7344
655,1.2057,0.7336
656,1.2056,0.7389
657,1.2055,0.7373
658,1.2054,0.7370
659,1.2052,0.7356
660,1.2051,0.7343
661,1.2050,0.7375
662,1.2049,0.7335
663,1.2048,0.7414
664,1.2047,0.7435
665,1.2046,0.7318
666,1.2045,0.7384
667,1.2044,0.7354
668,1.2043,0.7384
669,1.2042,0.7399
670,1.2041,0.7281
671,1.2040,0.7338
672,1.2039,0.7355
673,1.2038,0.7418
674,1.2038,0.7375
675,1.2037,0.7329
676,1.2036,0.7342
677,1.2035,0.7361
678,1.2034,0.7356
679,1.2033,0.7365
680,1.2032,0.7367
681,1.2031,0.7299
682,1.2030,0.7387
683,1.2029,0.7351
684,1.2028,0.7399
685,1.2027,0.7281
686,1.2026,0.7421
687,1.2025,0.7364
688,1.2024,0.7272
689,1.2023,0.7326
690,1.2022,0.7325
691,1.2021,0.7323
692,1.2020,0.7322
693,1.2019,0.7415
694,1.2018,0.7418
695,1.2017,0.7383
696,1.2016,0.7270
697,1.2016,0.7327
698,1.2015,0.7488
699,1.2014,0.7301
700,1.2013,0.7286
701,1.2012,0.7300
702,1.2011,0.7327
703,1.2010,0.7243
704,1.2009,0.7308
705,1.2008,0.7328
706,1.2007,0.7374
