iter,loss,rmse
652,1.2211,0.7222
653,1.2210,0.7216
654,1.2208,0.7240
655,1.2207,0.7194
656,1.2206,0.7174
657,1.2204,0.7288
658,1.2203,0.7297
659,1.2202,0.7180
660,1.2200,0.7196
661,1.2199,0.7312
662,1.2198,0.7197
663,1.2196,0.7247
664,1.2195,0.7300
665,1.2194,0.7229
666,1.2192,0.7233
667,1.2191,0.7297
668,1.2190,0.7262
669,1.2189,0.7237
670,1.2187,0.7263
671,1.2186,0.7177
672,1.2185,0.7325
673,1.2183,0.7293
674,1.2182,0.7264
675,1.2181,0.7275
676,1.2180,0.7228
677,1.2178,0.7179
678,1.2177,0.7290
679,1.2176,0.7310
680,1.2174,0.7170
681,1.2173,0.7231
682,1.2172,0.7322
683,1.2171,0.7202
684,1.2170,0.7235
685,1.2168,0.7156
686,1.2167,0.7293
687,1.2166,0.7241
688,1.2165,0.7234
689,1.2163,0.7223
690,1.2162,0.7172
691,1.2161,0.7268
692,1.2160,0.7245
693,1.2158,0.7226
694,1.2157,0.7202
695,1.2156,0.7323
696,1.2155,0.7142
697,1.2154,0.7290
698,1.2152,0.7238
699,1.2151,0.7347
700,1.2150,0.7184
701,1.2149,0.7270
702,1.2148,0.7186
703,1.2146,0.7211
704,1.2145,0.7181
705,1.2144,0.7152
706,1.2143,0.7196
707,1.2141,0.7221
708,1.2140,0.7182
709,1.2139,0.7182
710,1.2138,0.7269
711,1.2137,0.7131
712,1.2135,0.7203
713,1.2134,0.7269
714,1.2133,0.7212
715,1.2132,0.7258
716,1.2131,0.7238
717,1.2130,0.7234
718,1.2128,0.7230
719,1.2127,0.7288
720,1.2126,0.7188
721,1.2125,0.7221
722,1.2124,0.7228
723,1.2123,0.7266
724,1.2122,0.7188
725,1.2121,0.7274
726,1.2119,0.7280
727,1.2118,0.7180
728,1.2117,0.7272
729,1.2116,0.7256
730,1.2115,0.7300
731,1.2114,0.7261
732,1.2113,0.7225
733,1.2112,0.7156
734,1.2110,0.7234
735,1.2109,0.7093
736,1.2108,0.7239
737,1.2107,0.7139
738,1.2106,0.7225
739,1.2105,0.7212
740,1.2104,0.7161
741,1.2103,0.7260
742,1.2101,0.7177
743,1.2100,0.7094
744,1.2099,0.7172
745,1.2098,0.7149
746,1.2097,0.7291
747,1.2096,0.7171
748,1.2095,0.7277
749,1.2094,0.7217
750,1.2093,0.7106
751,1.2091,0.7165
752,1.2091,0.7317
753,1.2089,0.7176
754,1.2088,0.7197
755,1.2087,0.7203
756,1.2086,0.7229
757,1.2085,0.7184
758,1.2084,0.7165
759,1.2083,0.7159
760,1.2082,0.7268
761,1.2081,0.7214
762,1.2080,0.7259
763,1.2079,0.7283
764,1.2078,0.7270
765,1.2077,0.7257
766,1.2076,0.7280
767,1.2075,0.7214
768,1.2074,0.7248
769,1.2073,0.7221
770,1.2072,0.7104
771,1.2071,0.7195
772,1.2070,0.7168
773,1.2069,0.7172
774,1.2068,0.7224
775,1.2067,0.7162
776,1.2066,0.7127
777,1.2065,0.7113
778,1.2064,0.7257
779,1.2062,0.7164
780,1.2061,0.7155
781,1.2060,0.7257
782,1.2059,0.7198
783,1.2059,0.7221
784,1.2057,0.7127
785,1.2056,0.7249
786,1.2055,0.7159
787,1.2054,0.7182
788,1.2054,0.7283
789,1.2053,0.7213
790,1.2052,0.7169
791,1.2051,0.7256
792,1.2050,0.7189
793,1.2049,0.7157
794,1.2048,0.7129
795,1.2047,0.7182
796,1.2046,0.7188
797,1.2045,0.7298
798,1.2044,0.7232
799,1.2043,0.7172
800,1.2042,0.7220
801,1.2041,0.7213
802,1.2040,0.7221
803,1.2039,0.7163
804,1.2038,0.7201
805,1.2037,0.7235
806,1.2036,0.7208
807,1.2035,0.7167
808,1.2034,0.7258
809,1.2033,0.7220
810,1.2033,0.7261
811,1.2032,0.7244
812,1.2031,0.7223
813,1.2030,0.7131
814,1.2029,0.7286
815,1.2028,0.7219
816,1.2027,0.7166
817,1.2026,0.7227
818,1.2025,0.7168
819,1.2024,0.7136
820,1.2023,0.7145
821,1.2022,0.7171
822,1.2021,0.7104
823,1.2020,0.7265
824,1.2020,0.7160
825,1.2019,0.7142
826,1.2018,0.7281
827,1.2017,0.7171
828,1.2016,0.7222
829,1.2015,0.7220
830,1.2014,0.7296
